date,gold_price_eur
2025-02-18,2795.8963009922
2025-02-19,2794.1285590917
2025-02-20,2821.2239160555
2025-02-21,2797.5645915143
2025-02-24,2814.2716126096
2025-02-25,2776.4117119125
2025-02-26,2771.5434391055
2025-02-27,2748.8427936005
2025-02-28,2728.9733982243
2025-03-03,2775.3432133271
2025-03-04,2775.0020727675
2025-03-05,2743.2971863583
2025-03-06,2701.8217990468
2025-03-07,2692.5406839426
2025-03-10,2661.9171854622
2025-03-11,2687.3248177587
2025-03-12,2692.9211271513
2025-03-13,2741.3481908987
2025-03-14,2758.4735892626
2025-03-17,2757.0298673021
2025-03-18,2779.605350368
2025-03-19,2775.1769026414
2025-03-20,2785.9472039986
2025-03-21,2780.033807746
2025-03-24,2780.6997708174
2025-03-25,2798.7971343169
2025-03-26,2800.3740759404
2025-03-27,2848.8014653937
2025-03-28,2857.6053044097
2025-03-31,2885.092596841
2025-04-01,2882.83045264
2025-04-02,2908.3951812274
2025-04-03,2839.0198901176
2025-04-04,2727.3359254003
2025-04-07,2686.7750233762
2025-04-08,2719.4700454946
2025-04-09,2783.5850833302
2025-04-10,2880.9184757669
2025-04-11,2862.1836165027
2025-04-14,2825.3195692797
2025-04-15,2838.4428372095
2025-04-16,2945.8041917116
2025-04-17,2903.1856650002
2025-04-22,2953.934970514
2025-04-23,2886.2893886772
2025-04-24,2941.5563359478
2025-04-25,2886.4111389266
2025-04-28,2937.8985650189
2025-04-29,2908.8950746775
2025-04-30,2901.8559795755
2025-05-01,2834.4623155292
2025-05-02,2860.9748618379
2025-05-05,2924.3416177683
2025-05-06,3015.3704167879
2025-05-07,2981.1097361816
2025-05-08,2915.7438854161
2025-05-09,2971.6076810693
2025-05-12,2867.410015382
2025-05-13,2920.3527758096
2025-05-14,2844.2034686738
2025-05-15,2880.2718884257
2025-05-16,2842.9260036519
2025-05-19,2886.1521951708
2025-05-20,2920.1233064821
2025-05-21,2931.7090964928
2025-05-22,2905.5207609153
2025-05-23,2981.4278060537
2025-05-27,2896.8737439096
2025-05-28,2905.1527397764
2025-05-29,2952.8162813461
2025-05-30,2890.4825807025
2025-06-02,2968.824579889
2025-06-03,2925.0593694069
2025-06-04,2963.2487319085
2025-06-05,2933.5379375161
2025-06-06,2900.9497843138
2025-06-09,2920.8857030567
2025-06-10,2905.9203504246
2025-06-11,2903.879004052
2025-06-12,2937.5287455505
2025-06-13,2957.8660279381
2025-06-16,2938.9049808911
2025-06-17,2931.7797413429
2025-06-18,2952.1091000261
2025-06-20,2925.5317924635
2025-06-23,2936.9100380477
2025-06-24,2860.0630134644
2025-06-25,2865.1655935455
2025-06-26,2853.109367327
2025-06-27,2799.8973913504
2025-06-30,2809.1349163793
2025-07-01,2830.7896658456
2025-07-02,2835.9568866803
2025-07-03,2823.3312821006
2025-07-04,2830.9920834606
2025-07-07,2828.5046662073
2025-07-08,2817.6962273047
2025-07-09,2824.4969026298
2025-07-10,2827.8510343347
2025-07-11,2867.7021022152
2025-07-14,2868.9175790877
2025-07-15,2854.2045418131
2025-07-16,2888.2457384657
2025-07-17,2870.5488845254
2025-07-18,2886.6646945351
2025-07-21,2924.9197475713
2025-07-22,2940.8598926208
2025-07-23,2891.2640963946
2025-07-24,2863.0238252241
2025-07-25,2835.9668805501
2025-07-28,2814.6212760728
2025-07-29,2865.8010619789
2025-07-30,2853.2730754048
2025-07-31,2881.3523681224
2025-08-01,2930.4762168723
2025-08-04,2912.309464205
2025-08-05,2919.4251937129
2025-08-06,2919.0356283322
2025-08-07,2915.417321782
2025-08-08,2945.279753803
2025-08-11,2878.7033710227
2025-08-12,2882.3982478616
2025-08-13,2876.3235415873
2025-08-14,2847.4603846099
2025-08-15,2863.1886355612
2025-08-18,2846.0045011317
2025-08-19,2839.6500702076
2025-08-20,2871.7131046459
2025-08-21,2863.8610775022
2025-08-22,2905.6957529639
2025-08-25,2881.2252403253
2025-08-26,2916.5682071752
2025-08-27,2925.0620724661
2025-08-28,2946.2688501732
2025-08-29,2973.6609395682
2025-09-02,3029.5547237389
2025-09-03,3087.9958332164
2025-09-04,3058.0299772233
2025-09-05,3099.6196989976
2025-09-08,3105.991397677
2025-09-09,3095.6392974664
2025-09-10,3113.456394422
2025-09-11,3107.5490619709
2025-09-12,3109.909081637
2025-09-15,3140.0696162834
2025-09-16,3135.8231139451
2025-09-17,3101.4012653966
2025-09-18,3081.0035870619
2025-09-19,3113.7991551967
2025-09-22,3187.1139201525
2025-09-23,3203.604985482
2025-09-24,3158.9241937899
2025-09-25,3181.7834185128
2025-09-26,3237.0554823706
2025-09-29,3263.4305826275
2025-09-30,3273.9364766842
2025-10-01,3295.4581084079
2025-10-02,3272.2692104898
2025-10-03,3309.8177692967
2025-10-06,3371.1898197502
2025-10-07,3395.817698348
2025-10-08,3469.2729403606
2025-10-09,3392.6342084769
2025-10-10,3437.4437758976
2025-10-13,3541.1612692167
2025-10-14,3578.0717485249
2025-10-15,3600.0699843301
2025-10-16,3675.1511032387
2025-10-17,3581.2330308201
2025-10-20,3719.8505398925
2025-10-21,3510.4350910499
2025-10-22,3486.4345797274
2025-10-23,3553.8707362683
2025-10-24,3544.8302195698
2025-10-27,3440.5134431689
2025-10-28,3403.9515712696
2025-10-29,3417.1779609351
2025-10-30,3478.1457318022
