fecha,indicador,indicador_codigo,valor,unidad,geografia,fuente
2016-02-10,Tipo Cambio EUR/USD,EURUSD,1.129,USD/EUR,Global,Yahoo Finance
2016-02-10,Precio Oro EUR,XAU_EUR,1058.1935,EUR/oz,Global,Yahoo Finance
2016-02-11,Precio Oro EUR,XAU_EUR,1106.2009,EUR/oz,Global,Yahoo Finance
2016-02-11,Precio Oro USD,XAU_USD,1247.9,USD/oz,Global,Yahoo Finance
2016-02-11,Tipo Cambio EUR/USD,EURUSD,1.1281,USD/EUR,Global,Yahoo Finance
2016-02-11,IBEX 35,IBEX35,7746.292,Puntos,España,Yahoo Finance
2016-02-12,IBEX 35,IBEX35,7920.792,Puntos,España,Yahoo Finance
2016-02-12,Precio Oro EUR,XAU_EUR,1094.8067,EUR/oz,Global,Yahoo Finance
2016-02-12,Tipo Cambio EUR/USD,EURUSD,1.1318,USD/EUR,Global,Yahoo Finance
2016-02-12,Precio Oro USD,XAU_USD,1239.1,USD/oz,Global,Yahoo Finance
2016-02-15,IBEX 35,IBEX35,8179.1919,Puntos,España,Yahoo Finance
2016-02-15,Tipo Cambio EUR/USD,EURUSD,1.1226,USD/EUR,Global,Yahoo Finance
2016-02-16,Tipo Cambio EUR/USD,EURUSD,1.1174,USD/EUR,Global,Yahoo Finance
2016-02-16,Precio Oro USD,XAU_USD,1207.9,USD/oz,Global,Yahoo Finance
2016-02-16,IBEX 35,IBEX35,8137.5918,Puntos,España,Yahoo Finance
2016-02-16,Precio Oro EUR,XAU_EUR,1080.986,EUR/oz,Global,Yahoo Finance
2016-02-17,Precio Oro EUR,XAU_EUR,1086.4778,EUR/oz,Global,Yahoo Finance
2016-02-17,Tipo Cambio EUR/USD,EURUSD,1.1147,USD/EUR,Global,Yahoo Finance
2016-02-17,IBEX 35,IBEX35,8364.8916,Puntos,España,Yahoo Finance
2016-02-17,Precio Oro USD,XAU_USD,1211.1,USD/oz,Global,Yahoo Finance
2016-02-18,Precio Oro USD,XAU_USD,1226.1,USD/oz,Global,Yahoo Finance
2016-02-18,Precio Oro EUR,XAU_EUR,1102.3129,EUR/oz,Global,Yahoo Finance
2016-02-18,IBEX 35,IBEX35,8295.3916,Puntos,España,Yahoo Finance
2016-02-18,Tipo Cambio EUR/USD,EURUSD,1.1123,USD/EUR,Global,Yahoo Finance
2016-02-19,Tipo Cambio EUR/USD,EURUSD,1.1111,USD/EUR,Global,Yahoo Finance
2016-02-19,Precio Oro EUR,XAU_EUR,1107.3723,EUR/oz,Global,Yahoo Finance
2016-02-19,Precio Oro USD,XAU_USD,1230.4,USD/oz,Global,Yahoo Finance
2016-02-19,IBEX 35,IBEX35,8194.1914,Puntos,España,Yahoo Finance
2016-02-22,IBEX 35,IBEX35,8386.9912,Puntos,España,Yahoo Finance
2016-02-22,Tipo Cambio EUR/USD,EURUSD,1.1124,USD/EUR,Global,Yahoo Finance
2016-02-22,Precio Oro USD,XAU_USD,1209.5,USD/oz,Global,Yahoo Finance
2016-02-22,Precio Oro EUR,XAU_EUR,1087.2921,EUR/oz,Global,Yahoo Finance
2016-02-23,IBEX 35,IBEX35,8267.5908,Puntos,España,Yahoo Finance
2016-02-23,Precio Oro EUR,XAU_EUR,1108.3572,EUR/oz,Global,Yahoo Finance
2016-02-23,Precio Oro USD,XAU_USD,1222.3001,USD/oz,Global,Yahoo Finance
2016-02-23,Tipo Cambio EUR/USD,EURUSD,1.1028,USD/EUR,Global,Yahoo Finance
2016-02-24,Tipo Cambio EUR/USD,EURUSD,1.1027,USD/EUR,Global,Yahoo Finance
2016-02-24,Precio Oro EUR,XAU_EUR,1123.3274,EUR/oz,Global,Yahoo Finance
2016-02-24,Precio Oro USD,XAU_USD,1238.7,USD/oz,Global,Yahoo Finance
2016-02-24,IBEX 35,IBEX35,8013.6919,Puntos,España,Yahoo Finance
2016-02-25,IBEX 35,IBEX35,8215.5908,Puntos,España,Yahoo Finance
2016-02-25,Precio Oro EUR,XAU_EUR,1124.2112,EUR/oz,Global,Yahoo Finance
2016-02-25,Precio Oro USD,XAU_USD,1238.2,USD/oz,Global,Yahoo Finance
2016-02-25,Tipo Cambio EUR/USD,EURUSD,1.1014,USD/EUR,Global,Yahoo Finance
2016-02-26,Tipo Cambio EUR/USD,EURUSD,1.1025,USD/EUR,Global,Yahoo Finance
2016-02-26,Precio Oro EUR,XAU_EUR,1106.3952,EUR/oz,Global,Yahoo Finance
2016-02-26,Precio Oro USD,XAU_USD,1219.8001,USD/oz,Global,Yahoo Finance
2016-02-26,IBEX 35,IBEX35,8349.1914,Puntos,España,Yahoo Finance
2016-02-29,IBEX 35,IBEX35,8461.3916,Puntos,España,Yahoo Finance
2016-02-29,Tipo Cambio EUR/USD,EURUSD,1.0924,USD/EUR,Global,Yahoo Finance
2016-02-29,Precio Oro EUR,XAU_EUR,1129.5368,EUR/oz,Global,Yahoo Finance
2016-02-29,Precio Oro USD,XAU_USD,1233.9,USD/oz,Global,Yahoo Finance
2016-03-01,Precio Oro EUR,XAU_EUR,1129.8584,EUR/oz,Global,Yahoo Finance
2016-03-01,Precio Oro USD,XAU_USD,1230.3001,USD/oz,Global,Yahoo Finance
2016-03-01,IBEX 35,IBEX35,8610.9912,Puntos,España,Yahoo Finance
2016-03-01,Tipo Cambio EUR/USD,EURUSD,1.0889,USD/EUR,Global,Yahoo Finance
2016-03-02,Tipo Cambio EUR/USD,EURUSD,1.0876,USD/EUR,Global,Yahoo Finance
2016-03-02,Precio Oro EUR,XAU_EUR,1141.1418,EUR/oz,Global,Yahoo Finance
2016-03-02,Precio Oro USD,XAU_USD,1241.1,USD/oz,Global,Yahoo Finance
2016-03-02,IBEX 35,IBEX35,8764.4912,Puntos,España,Yahoo Finance
2016-03-03,IBEX 35,IBEX35,8766.9912,Puntos,España,Yahoo Finance
2016-03-03,Tipo Cambio EUR/USD,EURUSD,1.0869,USD/EUR,Global,Yahoo Finance
2016-03-03,Precio Oro EUR,XAU_EUR,1156.871,EUR/oz,Global,Yahoo Finance
2016-03-03,Precio Oro USD,XAU_USD,1257.4,USD/oz,Global,Yahoo Finance
2016-03-04,Precio Oro EUR,XAU_EUR,1159.8378,EUR/oz,Global,Yahoo Finance
2016-03-04,Precio Oro USD,XAU_USD,1269.9,USD/oz,Global,Yahoo Finance
2016-03-04,IBEX 35,IBEX35,8811.5908,Puntos,España,Yahoo Finance
2016-03-04,Tipo Cambio EUR/USD,EURUSD,1.0949,USD/EUR,Global,Yahoo Finance
2016-03-07,Tipo Cambio EUR/USD,EURUSD,1.0994,USD/EUR,Global,Yahoo Finance
2016-03-07,Precio Oro EUR,XAU_EUR,1148.994,EUR/oz,Global,Yahoo Finance
2016-03-07,Precio Oro USD,XAU_USD,1263.2,USD/oz,Global,Yahoo Finance
2016-03-07,IBEX 35,IBEX35,8786.791,Puntos,España,Yahoo Finance
2016-03-08,IBEX 35,IBEX35,8740.291,Puntos,España,Yahoo Finance
2016-03-08,Tipo Cambio EUR/USD,EURUSD,1.1016,USD/EUR,Global,Yahoo Finance
2016-03-08,Precio Oro EUR,XAU_EUR,1145.6965,EUR/oz,Global,Yahoo Finance
2016-03-08,Precio Oro USD,XAU_USD,1262.1,USD/oz,Global,Yahoo Finance
2016-03-09,Precio Oro EUR,XAU_EUR,1141.9478,EUR/oz,Global,Yahoo Finance
2016-03-09,Precio Oro USD,XAU_USD,1256.6,USD/oz,Global,Yahoo Finance
2016-03-09,IBEX 35,IBEX35,8761.0908,Puntos,España,Yahoo Finance
2016-03-09,Tipo Cambio EUR/USD,EURUSD,1.1004,USD/EUR,Global,Yahoo Finance
2016-03-10,Tipo Cambio EUR/USD,EURUSD,1.0989,USD/EUR,Global,Yahoo Finance
2016-03-10,Precio Oro EUR,XAU_EUR,1157.5201,EUR/oz,Global,Yahoo Finance
2016-03-10,Precio Oro USD,XAU_USD,1272.0,USD/oz,Global,Yahoo Finance
2016-03-10,IBEX 35,IBEX35,8766.8916,Puntos,España,Yahoo Finance
2016-03-11,IBEX 35,IBEX35,9090.5908,Puntos,España,Yahoo Finance
2016-03-11,Tipo Cambio EUR/USD,EURUSD,1.1178,USD/EUR,Global,Yahoo Finance
2016-03-11,Precio Oro EUR,XAU_EUR,1126.0078,EUR/oz,Global,Yahoo Finance
2016-03-11,Precio Oro USD,XAU_USD,1258.7,USD/oz,Global,Yahoo Finance
2016-03-14,Precio Oro EUR,XAU_EUR,1114.2607,EUR/oz,Global,Yahoo Finance
2016-03-14,Precio Oro USD,XAU_USD,1244.4,USD/oz,Global,Yahoo Finance
2016-03-14,IBEX 35,IBEX35,9142.6914,Puntos,España,Yahoo Finance
2016-03-14,Tipo Cambio EUR/USD,EURUSD,1.1168,USD/EUR,Global,Yahoo Finance
2016-03-15,Tipo Cambio EUR/USD,EURUSD,1.1102,USD/EUR,Global,Yahoo Finance
2016-03-15,Precio Oro EUR,XAU_EUR,1108.2705,EUR/oz,Global,Yahoo Finance
2016-03-15,Precio Oro USD,XAU_USD,1230.4,USD/oz,Global,Yahoo Finance
2016-03-15,IBEX 35,IBEX35,8988.291,Puntos,España,Yahoo Finance
2016-03-16,IBEX 35,IBEX35,8962.791,Puntos,España,Yahoo Finance
2016-03-16,Tipo Cambio EUR/USD,EURUSD,1.1109,USD/EUR,Global,Yahoo Finance
2016-03-16,Precio Oro USD,XAU_USD,1229.3001,USD/oz,Global,Yahoo Finance
2016-03-16,Precio Oro EUR,XAU_EUR,1106.5791,EUR/oz,Global,Yahoo Finance
2016-03-17,IBEX 35,IBEX35,8978.791,Puntos,España,Yahoo Finance
2016-03-17,Precio Oro EUR,XAU_EUR,1127.1121,EUR/oz,Global,Yahoo Finance
2016-03-17,Precio Oro USD,XAU_USD,1264.5,USD/oz,Global,Yahoo Finance
2016-03-17,Tipo Cambio EUR/USD,EURUSD,1.1219,USD/EUR,Global,Yahoo Finance
2016-03-18,Tipo Cambio EUR/USD,EURUSD,1.1318,USD/EUR,Global,Yahoo Finance
2016-03-18,Precio Oro EUR,XAU_EUR,1107.795,EUR/oz,Global,Yahoo Finance
2016-03-18,Precio Oro USD,XAU_USD,1253.8001,USD/oz,Global,Yahoo Finance
2016-03-18,IBEX 35,IBEX35,9051.0908,Puntos,España,Yahoo Finance
2016-03-21,IBEX 35,IBEX35,9020.9912,Puntos,España,Yahoo Finance
2016-03-21,Precio Oro EUR,XAU_EUR,1102.7532,EUR/oz,Global,Yahoo Finance
2016-03-21,Precio Oro USD,XAU_USD,1243.8001,USD/oz,Global,Yahoo Finance
2016-03-21,Tipo Cambio EUR/USD,EURUSD,1.1279,USD/EUR,Global,Yahoo Finance
2016-03-22,Tipo Cambio EUR/USD,EURUSD,1.1236,USD/EUR,Global,Yahoo Finance
2016-03-22,IBEX 35,IBEX35,8991.9912,Puntos,España,Yahoo Finance
2016-03-22,Precio Oro EUR,XAU_EUR,1110.898,EUR/oz,Global,Yahoo Finance
2016-03-22,Precio Oro USD,XAU_USD,1248.2,USD/oz,Global,Yahoo Finance
2016-03-23,Precio Oro USD,XAU_USD,1223.7,USD/oz,Global,Yahoo Finance
2016-03-23,Tipo Cambio EUR/USD,EURUSD,1.1223,USD/EUR,Global,Yahoo Finance
2016-03-23,IBEX 35,IBEX35,8927.0908,Puntos,España,Yahoo Finance
2016-03-23,Precio Oro EUR,XAU_EUR,1090.3533,EUR/oz,Global,Yahoo Finance
2016-03-24,Precio Oro EUR,XAU_EUR,1092.3836,EUR/oz,Global,Yahoo Finance
2016-03-24,Precio Oro USD,XAU_USD,1221.4,USD/oz,Global,Yahoo Finance
2016-03-24,IBEX 35,IBEX35,8789.791,Puntos,España,Yahoo Finance
2016-03-24,Tipo Cambio EUR/USD,EURUSD,1.1181,USD/EUR,Global,Yahoo Finance
2016-03-25,Tipo Cambio EUR/USD,EURUSD,1.1168,USD/EUR,Global,Yahoo Finance
2016-03-28,Tipo Cambio EUR/USD,EURUSD,1.116,USD/EUR,Global,Yahoo Finance
2016-03-28,Precio Oro EUR,XAU_EUR,1093.1036,EUR/oz,Global,Yahoo Finance
2016-03-28,Precio Oro USD,XAU_USD,1219.9,USD/oz,Global,Yahoo Finance
2016-03-29,Precio Oro USD,XAU_USD,1235.6,USD/oz,Global,Yahoo Finance
2016-03-29,Tipo Cambio EUR/USD,EURUSD,1.1203,USD/EUR,Global,Yahoo Finance
2016-03-29,Precio Oro EUR,XAU_EUR,1102.946,EUR/oz,Global,Yahoo Finance
2016-03-29,IBEX 35,IBEX35,8808.291,Puntos,España,Yahoo Finance
2016-03-30,IBEX 35,IBEX35,8870.1914,Puntos,España,Yahoo Finance
2016-03-30,Precio Oro USD,XAU_USD,1226.9,USD/oz,Global,Yahoo Finance
2016-03-30,Precio Oro EUR,XAU_EUR,1086.5181,EUR/oz,Global,Yahoo Finance
2016-03-30,Tipo Cambio EUR/USD,EURUSD,1.1292,USD/EUR,Global,Yahoo Finance
2016-03-31,Tipo Cambio EUR/USD,EURUSD,1.1335,USD/EUR,Global,Yahoo Finance
2016-03-31,IBEX 35,IBEX35,8723.0908,Puntos,España,Yahoo Finance
2016-03-31,Precio Oro EUR,XAU_EUR,1088.8729,EUR/oz,Global,Yahoo Finance
2016-03-31,Precio Oro USD,XAU_USD,1234.2,USD/oz,Global,Yahoo Finance
2016-04-01,Precio Oro USD,XAU_USD,1222.2,USD/oz,Global,Yahoo Finance
2016-04-01,Tipo Cambio EUR/USD,EURUSD,1.138,USD/EUR,Global,Yahoo Finance
2016-04-01,Precio Oro EUR,XAU_EUR,1074.0205,EUR/oz,Global,Yahoo Finance
2016-04-01,IBEX 35,IBEX35,8602.291,Puntos,España,Yahoo Finance
2016-04-04,IBEX 35,IBEX35,8597.4912,Puntos,España,Yahoo Finance
2016-04-04,Precio Oro USD,XAU_USD,1218.0,USD/oz,Global,Yahoo Finance
2016-04-04,Precio Oro EUR,XAU_EUR,1069.3553,EUR/oz,Global,Yahoo Finance
2016-04-04,Tipo Cambio EUR/USD,EURUSD,1.139,USD/EUR,Global,Yahoo Finance
2016-04-05,Tipo Cambio EUR/USD,EURUSD,1.1389,USD/EUR,Global,Yahoo Finance
2016-04-05,IBEX 35,IBEX35,8387.6914,Puntos,España,Yahoo Finance
2016-04-05,Precio Oro EUR,XAU_EUR,1078.5844,EUR/oz,Global,Yahoo Finance
2016-04-05,Precio Oro USD,XAU_USD,1228.4,USD/oz,Global,Yahoo Finance
2016-04-06,Precio Oro USD,XAU_USD,1222.5,USD/oz,Global,Yahoo Finance
2016-04-06,Tipo Cambio EUR/USD,EURUSD,1.1382,USD/EUR,Global,Yahoo Finance
2016-04-06,Precio Oro EUR,XAU_EUR,1074.064,EUR/oz,Global,Yahoo Finance
2016-04-06,IBEX 35,IBEX35,8398.5908,Puntos,España,Yahoo Finance
2016-04-07,IBEX 35,IBEX35,8292.8916,Puntos,España,Yahoo Finance
2016-04-07,Precio Oro USD,XAU_USD,1236.2,USD/oz,Global,Yahoo Finance
2016-04-07,Precio Oro EUR,XAU_EUR,1083.9125,EUR/oz,Global,Yahoo Finance
2016-04-07,Tipo Cambio EUR/USD,EURUSD,1.1405,USD/EUR,Global,Yahoo Finance
2016-04-08,Tipo Cambio EUR/USD,EURUSD,1.1374,USD/EUR,Global,Yahoo Finance
2016-04-08,IBEX 35,IBEX35,8427.5908,Puntos,España,Yahoo Finance
2016-04-08,Precio Oro EUR,XAU_EUR,1092.406,EUR/oz,Global,Yahoo Finance
2016-04-08,Precio Oro USD,XAU_USD,1242.5,USD/oz,Global,Yahoo Finance
2016-04-11,Precio Oro USD,XAU_USD,1256.7,USD/oz,Global,Yahoo Finance
2016-04-11,Tipo Cambio EUR/USD,EURUSD,1.1403,USD/EUR,Global,Yahoo Finance
2016-04-11,Precio Oro EUR,XAU_EUR,1102.0756,EUR/oz,Global,Yahoo Finance
2016-04-11,IBEX 35,IBEX35,8497.5908,Puntos,España,Yahoo Finance
2016-04-12,IBEX 35,IBEX35,8546.291,Puntos,España,Yahoo Finance
2016-04-12,Precio Oro USD,XAU_USD,1259.4,USD/oz,Global,Yahoo Finance
2016-04-12,Precio Oro EUR,XAU_EUR,1103.4864,EUR/oz,Global,Yahoo Finance
2016-04-12,Tipo Cambio EUR/USD,EURUSD,1.1413,USD/EUR,Global,Yahoo Finance
2016-04-13,Tipo Cambio EUR/USD,EURUSD,1.1385,USD/EUR,Global,Yahoo Finance
2016-04-13,IBEX 35,IBEX35,8820.6914,Puntos,España,Yahoo Finance
2016-04-13,Precio Oro EUR,XAU_EUR,1095.1268,EUR/oz,Global,Yahoo Finance
2016-04-13,Precio Oro USD,XAU_USD,1246.8001,USD/oz,Global,Yahoo Finance
2016-04-14,Precio Oro USD,XAU_USD,1225.0,USD/oz,Global,Yahoo Finance
2016-04-14,Tipo Cambio EUR/USD,EURUSD,1.1279,USD/EUR,Global,Yahoo Finance
2016-04-14,Precio Oro EUR,XAU_EUR,1086.0851,EUR/oz,Global,Yahoo Finance
2016-04-14,IBEX 35,IBEX35,8861.4912,Puntos,España,Yahoo Finance
2016-04-15,IBEX 35,IBEX35,8850.8916,Puntos,España,Yahoo Finance
2016-04-15,Precio Oro USD,XAU_USD,1233.1,USD/oz,Global,Yahoo Finance
2016-04-15,Precio Oro EUR,XAU_EUR,1094.142,EUR/oz,Global,Yahoo Finance
2016-04-15,Tipo Cambio EUR/USD,EURUSD,1.127,USD/EUR,Global,Yahoo Finance
2016-04-18,Tipo Cambio EUR/USD,EURUSD,1.13,USD/EUR,Global,Yahoo Finance
2016-04-18,IBEX 35,IBEX35,8881.5908,Puntos,España,Yahoo Finance
2016-04-18,Precio Oro EUR,XAU_EUR,1091.6866,EUR/oz,Global,Yahoo Finance
2016-04-18,Precio Oro USD,XAU_USD,1233.6,USD/oz,Global,Yahoo Finance
2016-04-19,Precio Oro EUR,XAU_EUR,1107.9652,EUR/oz,Global,Yahoo Finance
2016-04-19,Precio Oro USD,XAU_USD,1253.0,USD/oz,Global,Yahoo Finance
2016-04-19,Tipo Cambio EUR/USD,EURUSD,1.1309,USD/EUR,Global,Yahoo Finance
2016-04-19,IBEX 35,IBEX35,8971.291,Puntos,España,Yahoo Finance
2016-04-20,IBEX 35,IBEX35,9147.1914,Puntos,España,Yahoo Finance
2016-04-20,Precio Oro USD,XAU_USD,1253.2,USD/oz,Global,Yahoo Finance
2016-04-20,Tipo Cambio EUR/USD,EURUSD,1.136,USD/EUR,Global,Yahoo Finance
2016-04-20,Precio Oro EUR,XAU_EUR,1103.2045,EUR/oz,Global,Yahoo Finance
2016-04-21,Precio Oro EUR,XAU_EUR,1104.8154,EUR/oz,Global,Yahoo Finance
2016-04-21,IBEX 35,IBEX35,9197.1904,Puntos,España,Yahoo Finance
2016-04-21,Tipo Cambio EUR/USD,EURUSD,1.1305,USD/EUR,Global,Yahoo Finance
2016-04-21,Precio Oro USD,XAU_USD,1249.0,USD/oz,Global,Yahoo Finance
2016-04-22,Precio Oro USD,XAU_USD,1228.7,USD/oz,Global,Yahoo Finance
2016-04-22,Precio Oro EUR,XAU_EUR,1088.1121,EUR/oz,Global,Yahoo Finance
2016-04-22,Tipo Cambio EUR/USD,EURUSD,1.1292,USD/EUR,Global,Yahoo Finance
2016-04-22,IBEX 35,IBEX35,9232.79,Puntos,España,Yahoo Finance
2016-04-25,IBEX 35,IBEX35,9139.9912,Puntos,España,Yahoo Finance
2016-04-25,Precio Oro USD,XAU_USD,1238.9,USD/oz,Global,Yahoo Finance
2016-04-25,Tipo Cambio EUR/USD,EURUSD,1.1234,USD/EUR,Global,Yahoo Finance
2016-04-25,Precio Oro EUR,XAU_EUR,1102.8069,EUR/oz,Global,Yahoo Finance
2016-04-26,Precio Oro EUR,XAU_EUR,1102.3159,EUR/oz,Global,Yahoo Finance
2016-04-26,IBEX 35,IBEX35,9282.9902,Puntos,España,Yahoo Finance
2016-04-26,Tipo Cambio EUR/USD,EURUSD,1.1269,USD/EUR,Global,Yahoo Finance
2016-04-26,Precio Oro USD,XAU_USD,1242.2,USD/oz,Global,Yahoo Finance
2016-04-27,Precio Oro USD,XAU_USD,1249.2,USD/oz,Global,Yahoo Finance
2016-04-27,Precio Oro EUR,XAU_EUR,1105.5794,EUR/oz,Global,Yahoo Finance
2016-04-27,Tipo Cambio EUR/USD,EURUSD,1.1299,USD/EUR,Global,Yahoo Finance
2016-04-27,IBEX 35,IBEX35,9332.5898,Puntos,España,Yahoo Finance
2016-04-28,IBEX 35,IBEX35,9268.9902,Puntos,España,Yahoo Finance
2016-04-28,Precio Oro EUR,XAU_EUR,1117.0442,EUR/oz,Global,Yahoo Finance
2016-04-28,Precio Oro USD,XAU_USD,1265.5,USD/oz,Global,Yahoo Finance
2016-04-28,Tipo Cambio EUR/USD,EURUSD,1.1329,USD/EUR,Global,Yahoo Finance
2016-04-29,Tipo Cambio EUR/USD,EURUSD,1.1356,USD/EUR,Global,Yahoo Finance
2016-04-29,IBEX 35,IBEX35,9025.6914,Puntos,España,Yahoo Finance
2016-04-29,Precio Oro EUR,XAU_EUR,1135.2695,EUR/oz,Global,Yahoo Finance
2016-04-29,Precio Oro USD,XAU_USD,1289.2,USD/oz,Global,Yahoo Finance
2016-05-02,Precio Oro EUR,XAU_EUR,1129.4574,EUR/oz,Global,Yahoo Finance
2016-05-02,Precio Oro USD,XAU_USD,1294.7,USD/oz,Global,Yahoo Finance
2016-05-02,Tipo Cambio EUR/USD,EURUSD,1.1463,USD/EUR,Global,Yahoo Finance
2016-05-02,IBEX 35,IBEX35,9022.0908,Puntos,España,Yahoo Finance
2016-05-03,IBEX 35,IBEX35,8764.8916,Puntos,España,Yahoo Finance
2016-05-03,Precio Oro EUR,XAU_EUR,1119.9145,EUR/oz,Global,Yahoo Finance
2016-05-03,Precio Oro USD,XAU_USD,1290.7,USD/oz,Global,Yahoo Finance
2016-05-03,Tipo Cambio EUR/USD,EURUSD,1.1525,USD/EUR,Global,Yahoo Finance
2016-05-04,Tipo Cambio EUR/USD,EURUSD,1.1504,USD/EUR,Global,Yahoo Finance
2016-05-04,IBEX 35,IBEX35,8654.291,Puntos,España,Yahoo Finance
2016-05-04,Precio Oro USD,XAU_USD,1273.3001,USD/oz,Global,Yahoo Finance
2016-05-04,Precio Oro EUR,XAU_EUR,1106.8289,EUR/oz,Global,Yahoo Finance
2016-05-05,Precio Oro EUR,XAU_EUR,1106.2324,EUR/oz,Global,Yahoo Finance
2016-05-05,Tipo Cambio EUR/USD,EURUSD,1.1493,USD/EUR,Global,Yahoo Finance
2016-05-05,Precio Oro USD,XAU_USD,1271.4,USD/oz,Global,Yahoo Finance
2016-05-05,IBEX 35,IBEX35,8689.3916,Puntos,España,Yahoo Finance
2016-05-06,IBEX 35,IBEX35,8702.0908,Puntos,España,Yahoo Finance
2016-05-06,Precio Oro EUR,XAU_EUR,1133.5243,EUR/oz,Global,Yahoo Finance
2016-05-06,Precio Oro USD,XAU_USD,1292.9,USD/oz,Global,Yahoo Finance
2016-05-06,Tipo Cambio EUR/USD,EURUSD,1.1406,USD/EUR,Global,Yahoo Finance
2016-05-09,Tipo Cambio EUR/USD,EURUSD,1.1388,USD/EUR,Global,Yahoo Finance
2016-05-09,Precio Oro EUR,XAU_EUR,1111.3486,EUR/oz,Global,Yahoo Finance
2016-05-09,Precio Oro USD,XAU_USD,1265.6,USD/oz,Global,Yahoo Finance
2016-05-09,IBEX 35,IBEX35,8660.791,Puntos,España,Yahoo Finance
2016-05-10,IBEX 35,IBEX35,8775.1914,Puntos,España,Yahoo Finance
2016-05-10,Precio Oro EUR,XAU_EUR,1109.8558,EUR/oz,Global,Yahoo Finance
2016-05-10,Precio Oro USD,XAU_USD,1263.9,USD/oz,Global,Yahoo Finance
2016-05-10,Tipo Cambio EUR/USD,EURUSD,1.1388,USD/EUR,Global,Yahoo Finance
2016-05-11,Tipo Cambio EUR/USD,EURUSD,1.1374,USD/EUR,Global,Yahoo Finance
2016-05-11,Precio Oro EUR,XAU_EUR,1120.5901,EUR/oz,Global,Yahoo Finance
2016-05-11,Precio Oro USD,XAU_USD,1274.6,USD/oz,Global,Yahoo Finance
2016-05-11,IBEX 35,IBEX35,8663.8916,Puntos,España,Yahoo Finance
2016-05-12,IBEX 35,IBEX35,8663.0908,Puntos,España,Yahoo Finance
2016-05-12,Precio Oro EUR,XAU_EUR,1111.665,EUR/oz,Global,Yahoo Finance
2016-05-12,Precio Oro USD,XAU_USD,1270.3001,USD/oz,Global,Yahoo Finance
2016-05-12,Tipo Cambio EUR/USD,EURUSD,1.1427,USD/EUR,Global,Yahoo Finance
2016-05-13,Tipo Cambio EUR/USD,EURUSD,1.1377,USD/EUR,Global,Yahoo Finance
2016-05-13,Precio Oro EUR,XAU_EUR,1117.962,EUR/oz,Global,Yahoo Finance
2016-05-13,Precio Oro USD,XAU_USD,1271.9,USD/oz,Global,Yahoo Finance
2016-05-13,IBEX 35,IBEX35,8721.4912,Puntos,España,Yahoo Finance
2016-05-16,IBEX 35,IBEX35,8682.0908,Puntos,España,Yahoo Finance
2016-05-16,Precio Oro EUR,XAU_EUR,1125.2145,EUR/oz,Global,Yahoo Finance
2016-05-16,Precio Oro USD,XAU_USD,1273.4,USD/oz,Global,Yahoo Finance
2016-05-16,Tipo Cambio EUR/USD,EURUSD,1.1317,USD/EUR,Global,Yahoo Finance
2016-05-17,Tipo Cambio EUR/USD,EURUSD,1.1316,USD/EUR,Global,Yahoo Finance
2016-05-17,Precio Oro EUR,XAU_EUR,1127.7779,EUR/oz,Global,Yahoo Finance
2016-05-17,Precio Oro USD,XAU_USD,1276.2,USD/oz,Global,Yahoo Finance
2016-05-17,IBEX 35,IBEX35,8698.6914,Puntos,España,Yahoo Finance
2016-05-18,IBEX 35,IBEX35,8775.0908,Puntos,España,Yahoo Finance
2016-05-18,Precio Oro EUR,XAU_EUR,1125.5687,EUR/oz,Global,Yahoo Finance
2016-05-18,Precio Oro USD,XAU_USD,1273.7,USD/oz,Global,Yahoo Finance
2016-05-18,Tipo Cambio EUR/USD,EURUSD,1.1316,USD/EUR,Global,Yahoo Finance
2016-05-19,Tipo Cambio EUR/USD,EURUSD,1.1223,USD/EUR,Global,Yahoo Finance
2016-05-19,Precio Oro EUR,XAU_EUR,1117.5298,EUR/oz,Global,Yahoo Finance
2016-05-19,Precio Oro USD,XAU_USD,1254.2,USD/oz,Global,Yahoo Finance
2016-05-19,IBEX 35,IBEX35,8674.6914,Puntos,España,Yahoo Finance
2016-05-20,IBEX 35,IBEX35,8771.1914,Puntos,España,Yahoo Finance
2016-05-20,Precio Oro EUR,XAU_EUR,1117.6168,EUR/oz,Global,Yahoo Finance
2016-05-20,Precio Oro USD,XAU_USD,1252.4,USD/oz,Global,Yahoo Finance
2016-05-20,Tipo Cambio EUR/USD,EURUSD,1.1206,USD/EUR,Global,Yahoo Finance
2016-05-23,Tipo Cambio EUR/USD,EURUSD,1.1222,USD/EUR,Global,Yahoo Finance
2016-05-23,Precio Oro EUR,XAU_EUR,1114.8926,EUR/oz,Global,Yahoo Finance
2016-05-23,Precio Oro USD,XAU_USD,1251.1,USD/oz,Global,Yahoo Finance
2016-05-23,IBEX 35,IBEX35,8713.9912,Puntos,España,Yahoo Finance
2016-05-24,IBEX 35,IBEX35,8918.0908,Puntos,España,Yahoo Finance
2016-05-24,Precio Oro EUR,XAU_EUR,1095.6627,EUR/oz,Global,Yahoo Finance
2016-05-24,Precio Oro USD,XAU_USD,1228.9,USD/oz,Global,Yahoo Finance
2016-05-24,Tipo Cambio EUR/USD,EURUSD,1.1216,USD/EUR,Global,Yahoo Finance
2016-05-25,Tipo Cambio EUR/USD,EURUSD,1.1138,USD/EUR,Global,Yahoo Finance
2016-05-25,IBEX 35,IBEX35,9124.9912,Puntos,España,Yahoo Finance
